,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Pseudonocardia.sp..EC080619.01,0.0301201993000103,0.007529127227808,0.0061151419747034,0.0127700927235029,0.0166579963161251,0.017571864066425,0.0076304213851463,0.0188071404124874,0.0396209317447042,0.0078219037440994,0.0281170106208718,0.0053500731176659,0.0047084569722488,0.0419847371789679,0.0292398607494632,0.0234769545553865,0.0204372370951574,0.0177695656425639,0.0046350352633482,0.0275233267006493,0.017290458029405,0.0139938238433727,0.0154332450715542,0.0082735473072412,0.0064475272500112,0.0150417570441216,0.0145861345144104,0.0275859752901625,0.0091609061820506,0.0065923732058807,0.0160488115623286,0.003272658076643,0.0319826410604701,0.0176743576405245,0.0193626425309609,0.014910689534187,0.0095075242827987,0.0102694463091096,0.0058984646362194,0.016584176412374
Pseudonocardia.sp..EC080625.04,0.0286814358858873,0.0065759512744155,0.0058132976724785,0.0118579432432527,0.0154291277354273,0.0065049689092054,0.0067334893994988,0.015394169500069,0.0341593188043657,0.0076878139656292,0.0253150554896758,0.0050198216906495,0.0045273624733162,0.037763445669126,0.0269532834036574,0.0244441699116009,0.0203374215293691,0.0124044505342095,0.0040582308750205,0.0228411406102598,0.0144949110561786,0.0136702672227167,0.014688577034326,0.0080011671489781,0.0054186017493012,0.0138734652348694,0.0124129917083302,0.0143926827600848,0.0083803805432212,0.0056229065579571,0.0143396420999146,0.0028239872112967,0.0289494486502191,0.0167937117789456,0.0176440647915265,0.0148498295769046,0.0085848531498688,0.0100298258952304,0.0055514961282065,0.0152622493070398
Pseudonocardia.sp..HH130629.09,0.029494649989522,0.0064796708750829,0.0049524824402077,0.014664557028638,0.0144460328708691,0.0070540896612812,0.010932171013472,0.0248216066357701,0.0395562972720374,0.0075760724835706,0.0302611154169175,0.0061294664854246,0.0045273624733162,0.035880977833656,0.0253749379791189,0.016530589724392,0.0254779231674673,0.0165139004044384,0.0029046220983649,0.0351535558849877,0.0155851743757369,0.0111267526770041,0.0189890349493188,0.0114399666470496,0.0065814702146006,0.0137482911124495,0.0139428842438106,0.0227284448586339,0.010434395382246,0.0054567122754559,0.0185401433211017,0.0063341769225348,0.0288875467642956,0.0090317401152622,0.0180164233017373,0.0174363777614065,0.0105505438243716,0.0120494836693553,0.0052232826746808,0.0161034756467979
Pseudonocardia.sp..HH130630.07,0.0273365048683375,0.004582947008231,0.0045053056961709,0.0137991844448109,0.0134902461969931,0.0084057715125446,0.0084233612565159,0.020358490827223,0.0330282155326979,0.0053412428423993,0.0276784437307716,0.0065653983690863,0.0041651734754509,0.0368507339913224,0.0239584741365843,0.01481598068383,0.0161950755491541,0.0157528911692108,0.0037080282106786,0.0227172732533712,0.0123143844170621,0.0108211714241623,0.0175369322767239,0.0091587828215962,0.0058173864847834,0.0155007288263278,0.0142905870927835,0.015112316898089,0.0122008481438073,0.0057337027462912,0.0118483103411415,0.0030615188458918,0.0308065052279238,0.0129434461515776,0.0216254365545495,0.0172842278682005,0.0079630530385465,0.0134187431772366,0.0041354895144241,0.0181764976983446
Pseudopedobacter.saltans,0.0005004394483906,0.0001251645191323,4.47176744036814e-05,0.0002104960339038,0.0004642392415969,0.0003801605206678,9.09930999932275e-05,0.0002864031534896,0.0006786619630006,0.0006257522995279,0.0001949186178223,6.60502854032832e-05,0.0001408512769476,0.0005134003187645,0.0007689375145187,0.0008792866874676,0.0002245850230237,0.0004566055411365,4.12003134519847e-05,0.0005202428989321,0.0005031984551807,3.59507356284463e-05,0.0002792505139605,8.51187994572144e-05,4.87065325779884e-05,0.0008344941494658,0.0002086217093837,0.0002098932902512,0.0005751241549269,1.38495235417664e-05,2.89689739392214e-05,0.0002111392307511,0.0005983848972604,0.0006553643621051,0.0016612918147865,0.0006998895087475,0.0001002903405358,0.0003423148769703,9.37752724359215e-06,0.000240350382788
Pseudopropionibacterium.propionicum,0.0007193817070615,9.62803993325843e-05,0.0001900501162156,0.0006080996535001,0.0006007801950077,0.0003801605206678,0.0002469812714101,0.0008592094604689,0.001066468799001,0.0002905278533522,0.0009745930891116,0.0001717307420485,2.01216109925166e-05,0.0005704447986272,0.0005665855370138,0.000351714674987,0.0004990778289415,0.0005327064646593,0.0001648012538079,0.0002972816565326,0.0006709312735743,0.0003325443045631,0.0006329678316439,0.0003404751978288,0.0001095896983004,0.0005632835508894,0.0003998582763187,0.0002098932902512,0.0004518832645854,0.0003600876120859,8.69069218176641e-05,0.0001319620192194,0.0006809207451583,0.0005529636805262,0.0008306459073932,0.0005781695941827,0.0001805226129645,0.0002738519015762,0.0001781730176282,0.0009614015311521
Pseudothermotoga.elfii,0.0002189422586708,0.0,0.0,7.01653446346315e-05,5.46163813643445e-05,0.0001689602314079,0.0,2.38669294574713e-05,0.0001292689453334,0.0,0.0001461889633667,6.60502854032832e-05,0.0001408512769476,5.70444798627282e-05,8.09407910019741e-05,0.0002198216718669,0.0001746772401295,7.61009235227574e-05,0.0,0.0001981877710217,0.0,0.0,5.58501027921142e-05,0.0,9.13247485837282e-06,6.25870612099372e-05,3.47702848972834e-05,0.000689649382254,0.0011502483098538,1.38495235417664e-05,2.89689739392214e-05,0.0,2.06339619744968e-05,6.1440408947362e-05,0.0,0.0,8.0232272428681e-05,0.0001369259507881,0.0,0.000180262787091
Pseudothermotoga.hypogea,0.0003753295862929,8.66523593993258e-05,4.47176744036814e-05,9.35537928461754e-05,0.0001365409534108,8.44801157039665e-05,2.59980285694936e-05,0.0005489393775218,0.0006463447266672,4.46965928234257e-05,0.0002436482722779,9.24703995645965e-05,6.03648329775497e-05,0.0002281779194509,0.0002630575707564,0.000351714674987,0.0002994466973649,7.61009235227574e-05,2.06001567259924e-05,0.0002477347137772,0.0002376214927242,6.2913787349781e-05,9.30835046535236e-05,0.0001021425593486,4.26182160057398e-05,0.0002294858911031,6.95405697945667e-05,0.0002698628017515,0.0001232408903414,6.92476177088318e-05,5.79379478784427e-05,2.63924038438953e-05,0.0001857056577704,2.04801363157873e-05,0.0002291436985912,0.0001217199145647,8.0232272428681e-05,6.84629753940643e-05,9.37752724359215e-06,0.000120175191394
Pseudothermotoga.lettingae,0.0002189422586708,9.62803993325843e-06,0.0,7.01653446346315e-05,5.46163813643445e-05,0.0001689602314079,0.0,4.77338589149426e-05,0.0001292689453334,0.0,0.0001461889633667,3.96301712419699e-05,0.0001408512769476,0.0001140889597254,8.09407910019741e-05,0.0002198216718669,9.98155657883146e-05,7.61009235227574e-05,0.0,0.0001981877710217,1.39777348661317e-05,0.0,7.44668037228189e-05,0.0,9.13247485837282e-06,6.25870612099372e-05,3.47702848972834e-05,0.0007196341380042,0.0011091680130733,1.38495235417664e-05,2.89689739392214e-05,0.0,2.06339619744968e-05,4.09602726315746e-05,0.0,0.0,4.01161362143405e-05,0.000102694463091,0.0,0.0002703941806365
Pseudothermotoga.thermarum,9.38323965732409e-05,9.62803993325843e-06,0.0,4.67768964230877e-05,5.46163813643445e-05,4.22400578519832e-05,0.0,4.77338589149426e-05,3.23172363333639e-05,0.0,7.30944816833757e-05,2.64201141613133e-05,4.02432219850331e-05,0.0001711334395881,0.0001011759887524,8.79286687467659e-05,9.98155657883146e-05,7.61009235227574e-05,0.0,0.000173414299644,0.0,1.79753678142231e-05,1.86167009307047e-05,0.0,3.04415828612427e-06,4.17247074732915e-05,0.0,2.99847557501766e-05,4.10802967804961e-05,0.0,0.0,5.27848076877905e-05,0.0,6.1440408947362e-05,0.0,9.1289935923594e-05,6.01742043215108e-05,0.0,0.0,6.00875956970071e-05
Pseudoxanthomonas.spadix,0.0020643127246113,0.0003947496372635,0.0007713798834635,0.0009355379284617,0.0016384914409303,0.0005913608099277,0.0007279447999458,0.0013365480496183,0.0032317236333363,0.0003128761497639,0.0045074930371415,0.0003566715411777,0.0007444996067231,0.00250995711396,0.0019425789840473,0.002066323715549,0.0011229251151185,0.0014459175469323,0.0003914029777938,0.0011395796833752,0.0016214172444712,0.0009796575458751,0.0009122183456045,0.0005617840764176,0.0004535795846325,0.0013560529928819,0.0016863588175182,0.0011694054742568,0.0014788906840978,0.0002215923766682,0.001187727931508,0.001002911346068,0.0023729056270671,0.0006758444984209,0.0016899347771104,0.0017953687398306,0.0010831356777871,0.0006846297539406,0.0010315279967951,0.0018326716687587
Pseudoxanthomonas.suwonensis,0.0488866786146585,0.0128052931112337,0.0082839491832819,0.0238094402793516,0.023621584940079,0.0318490036203954,0.0117771069419806,0.0386166918621885,0.0559734533293863,0.0087381838969797,0.0506057461521237,0.0068824397390221,0.0080687660079991,0.0517963877153572,0.0421701521120285,0.0267303152990168,0.0288217446213759,0.0264450709241582,0.0071894546973713,0.0517517817080615,0.0245309246900612,0.0167710181706702,0.0211485722572806,0.0142148395093548,0.0091781372326646,0.0167733324042632,0.0240784222913687,0.048395395780785,0.0338501645471288,0.0090714379198569,0.0169468497544445,0.0110320248067482,0.0560005727987844,0.0405097096326273,0.0297313948922151,0.0217878647070978,0.0247917721804624,0.041557026064197,0.0121720303621826,0.0236444689067723
Psittacid.herpesvirus.1,0.0,0.0,0.0,0.0,0.0003003900975038,0.0,2.59980285694936e-05,2.38669294574713e-05,3.23172363333639e-05,2.23482964117128e-05,4.87296544555838e-05,2.64201141613133e-05,0.0,0.0001140889597254,2.02351977504935e-05,8.79286687467659e-05,2.49538914470787e-05,0.0,0.0,2.47734713777221e-05,1.39777348661317e-05,7.19014712568925e-05,0.0,0.0001191663192401,3.04415828612427e-06,0.0,6.95405697945667e-05,2.99847557501766e-05,4.10802967804961e-05,0.0001107961883341,2.89689739392214e-05,5.27848076877905e-05,2.06339619744968e-05,4.09602726315746e-05,0.0,0.0001521498932059,0.000120348408643,0.0,0.0,6.00875956970071e-05
Psittacine.adenovirus.3,3.12774655244136e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69517090000918e-05,0.0,0.0,0.0,0.0,0.0,4.04703955009871e-05,0.0,0.0,0.0,0.0,0.0,1.39777348661317e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10802967804961e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psophocarpus.tetragonolobus.endornavirus,0.0,1.92560798665169e-05,0.0,0.0001169422410577,0.0,0.0001267201735559,0.0,0.0,0.0,8.93931856468513e-05,0.0,0.0,0.0001408512769476,0.0002281779194509,0.0001011759887524,0.0004836076781072,0.0,7.61009235227574e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08623537366457e-05,3.47702848972834e-05,5.99695115003532e-05,4.10802967804961e-05,6.92476177088318e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00875956970071e-05
Psychrobacter.alimentarius,0.007944476243201,0.0010783404725249,0.0026942398828218,0.0033913249906738,0.0083289981580625,0.0297370007277962,0.0023268235569696,0.0057519299992505,0.0051061233406715,0.0036427723151091,0.0057988288802144,0.0037120260396645,0.0091352113906025,0.0048487807883318,0.0038244523748432,0.0054515774622994,0.0054649022269102,0.0079905969698895,0.0024102183369411,0.005970406602031,0.0015794840398728,0.0031636647353032,0.0029042053451899,0.0024173739045848,0.0008919383778344,0.0033797013053366,0.0042072044725712,0.019520075993365,0.0222244405582484,0.0015234475895943,0.0065180191363248,0.0018738606729165,0.0082948527137477,0.0070451668926308,0.0049265895197119,0.0065120154292163,0.0115133310935157,0.0057166584454043,0.0011628133782054,0.0073306866750348
Psychrobacter.arcticus,0.0,1.92560798665169e-05,0.0,2.33884482115438e-05,2.73081906821723e-05,0.0,7.79940857084807e-05,0.0,0.0,2.23482964117128e-05,0.0,2.64201141613133e-05,2.01216109925166e-05,0.0,0.0,4.39643343733829e-05,2.49538914470787e-05,3.80504617613787e-05,0.0,0.0,0.0,0.0,0.0,1.70237598914429e-05,0.0,2.08623537366457e-05,0.0,0.0,0.0,0.0,5.79379478784427e-05,5.27848076877905e-05,4.12679239489937e-05,4.09602726315746e-05,0.0,0.0,6.01742043215108e-05,3.42314876970322e-05,9.37752724359215e-06,9.01313935455106e-05
Psychrobacter.cryohalolentis,0.0004691619828662,1.92560798665169e-05,2.23588372018407e-05,0.0,0.0,0.0,2.59980285694936e-05,7.16007883724138e-05,9.69517090000918e-05,0.0,0.0,1.32100570806566e-05,0.0,0.0,0.0002023519775049,8.79286687467659e-05,0.0,0.0,4.12003134519847e-05,9.90938855108884e-05,0.0,0.0,7.44668037228189e-05,0.0,9.13247485837282e-06,0.0,6.95405697945667e-05,0.0,0.0,2.76990470835327e-05,0.0,2.63924038438953e-05,2.06339619744968e-05,2.04801363157873e-05,0.0,0.0002130098504883,4.01161362143405e-05,0.0001369259507881,9.37752724359215e-06,3.00437978485035e-05
Psychrobacter.phage.pOW20.A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.23172363333639e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79554697322635e-05,8.98768390711157e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Psychrobacter.sp..AntiMn.1,0.0081946959673963,0.0016945350282534,0.0035550551150926,0.0212834878725049,0.0103224960778611,0.0032524844546027,0.0019368531284272,0.0053461921984735,0.0094689502456756,0.0109506652417393,0.0042638447648635,0.0024174404457601,0.0093967923335052,0.0053051366272337,0.0084987830552072,0.0149478736869502,0.0051654555295452,0.0071915372729005,0.0027192206878309,0.0318834576631284,0.003927743497383,0.0016447461550014,0.0042632245131313,0.0028429679018709,0.0017077727985157,0.0040472966249092,0.0055458604411167,0.0160718290820947,0.0147478265441981,0.0012603066423007,0.0082851265466173,0.0020586074998238,0.0101519092914524,0.008663097661578,0.0047260887834446,0.0064511554719339,0.0062781753175442,0.0161914936806962,0.0070331454326941,0.0106655482362188
Psychrobacter.sp..G,0.0058176085875409,0.0015789985490543,0.0014868626739224,0.0068294268777708,0.0090117029251168,0.0025766435289709,0.0014298915713221,0.0055371276341333,0.0062695438486726,0.0059446468455156,0.003386710984663,0.002536330959486,0.0054529565789719,0.0079862271807819,0.0048159770646174,0.0054955417966728,0.0056146255755927,0.0122522486871639,0.0023072175533111,0.0168211870654733,0.0040814985809104,0.0007729408160115,0.0039839739991708,0.00177047102871,0.0010106605509932,0.0053824872640546,0.0080319358112724,0.0233281399736374,0.0387798001607883,0.0015234475895943,0.00706842964117,0.0025600631728578,0.0080885130940027,0.0084378161621043,0.004897946557388,0.0056295460486216,0.0096479307595488,0.0066066771255272,0.0009377527243592,0.0082920882061869
Psychrobacter.sp..P11G5,0.0080383086397743,0.0012227610715238,0.0036109522080972,0.0024323986140005,0.0052977889923414,0.0026611236446749,0.0021708353855527,0.007852219791508,0.0062372266123392,0.0050060183962236,0.0040201964925856,0.0026948516444539,0.0039035925325482,0.0055903590265473,0.0052206810196273,0.0126177639651609,0.0026201586019432,0.0055934178789226,0.0022454170831331,0.022469538539594,0.0035503446559974,0.0015728446837445,0.004598325129884,0.0049879616481927,0.0008249668955396,0.0075730344064024,0.0099790717655203,0.00680653955529,0.0064085262977573,0.0016757923485537,0.0092700716605508,0.0030351264420479,0.0094916225082685,0.0125133632889461,0.005814521351753,0.0102244728234425,0.0050546331630069,0.0027727505034596,0.0011159257419874,0.0062791537503372
Psychrobacter.sp..P2G3,0.0045977874320888,0.0012227610715238,0.0029513665106429,0.001894464305135,0.0047243169880158,0.0020275227768952,0.0018068629855798,0.0081386229449977,0.0082085780286744,0.0053412428423993,0.0036790889113965,0.0029458427289864,0.0036218899786529,0.0042783359897046,0.0054027977993817,0.0115626199401997,0.0029944669736494,0.0047182572584109,0.002554419434023,0.0274985532292715,0.0031310126100135,0.0016447461550014,0.0045610917280226,0.0043240350124264,0.0007914811543923,0.0063838802434136,0.010674477463466,0.0065966462650388,0.005217197691123,0.0017311904427207,0.0069525537454131,0.0030351264420479,0.0079028074362322,0.011264074973683,0.0051557332183032,0.008611683955459,0.003068884420397,0.0037312321589765,0.0009752628333335,0.0080817816212474
Psychrobacter.sp..PRwf.1,0.0176092130902449,0.003167625138042,0.0036109522080972,0.0058237236046744,0.0081924572046516,0.0286809992814966,0.0011829102999119,0.0083772922395724,0.0080146746106742,0.0105483959063285,0.0062861254247703,0.0027212717586152,0.0078273066760889,0.0038790246306655,0.0061717353139005,0.0217623455148246,0.0038678531742971,0.0158670425544949,0.0042848325990064,0.0076797761270938,0.0041234317855088,0.0010695343849462,0.0028669719433285,0.0051752230069986,0.0016590662659377,0.0097218568412769,0.0051807724496952,0.0141827894698335,0.0156105127765885,0.0021189771018902,0.0048667876217891,0.002005822692136,0.0049521508738792,0.0073523689373676,0.0066451672591463,0.0047166466893856,0.0075017174720816,0.006435519687042,0.0046418759855781,0.0054379274105791
Psychrobacter.urativorans,0.0055048339322968,0.0009628039933258,0.0020793718597711,0.0041163668852317,0.006499349382357,0.0020697628347471,0.0012609043856204,0.0050836559744413,0.0057201508310054,0.0052965462495759,0.0039958316653578,0.0031175734710349,0.0040042005875108,0.0034797132716264,0.0037232763860908,0.0086609738715564,0.0051654555295452,0.0068490831170481,0.0021630164562292,0.0045087717907454,0.0026977028291634,0.0006650886091262,0.0024387878219223,0.002230112545779,0.000736686305242,0.0041307460398558,0.0029728593587177,0.003058445086518,0.0042723508651715,0.0008032723654224,0.0039397804557341,0.0018210758652287,0.0060870187824765,0.0115917571547356,0.0028642962323906,0.0105287726098545,0.0063985237261873,0.0067436030763153,0.0013597414503208,0.004837051453609
Psychroflexus.torquis,0.0002502197241953,9.62803993325843e-06,0.0,0.0001637191374808,8.19245720465168e-05,8.44801157039665e-05,1.29990142847468e-05,4.77338589149426e-05,6.46344726667279e-05,8.93931856468513e-05,0.0001705537905945,0.0,2.01216109925166e-05,0.0001140889597254,0.0,0.0013189300312014,2.49538914470787e-05,0.0001522018470455,4.12003134519847e-05,0.0003963755420435,2.79554697322635e-05,8.98768390711157e-06,0.0003164839158219,3.40475197828858e-05,2.73974245751185e-05,0.0001251741224198,8.69257122432084e-05,0.0004197865805024,0.0,0.0,5.79379478784427e-05,0.0,6.19018859234905e-05,4.09602726315746e-05,0.0003150725855629,0.0001521498932059,4.01161362143405e-05,0.000102694463091,0.0,3.00437978485035e-05
Psychromonas.ingrahamii,0.0001251098620976,1.92560798665169e-05,0.0001117941860092,4.67768964230877e-05,0.0001911573347752,4.22400578519832e-05,0.0001299901428474,0.0002148023651172,0.000452441308667,8.93931856468513e-05,0.0002680130995057,3.96301712419699e-05,0.0003018241648877,0.0,2.02351977504935e-05,0.0003077503406136,9.98155657883146e-05,0.0001522018470455,2.06001567259924e-05,0.0002972816565326,0.0002236437578581,7.19014712568925e-05,0.0001675503083763,6.80950395657715e-05,2.73974245751185e-05,0.0001877611836298,0.0002086217093837,0.0001199390230007,0.0005340438581464,2.76990470835327e-05,0.0001158758957568,0.0,0.0004745811254134,0.0004096027263157,0.0001432148116195,0.0007303194873887,0.0002005806810717,3.42314876970322e-05,1.87550544871843e-05,0.000120175191394
Psychromonas.sp..CNPT3,0.0136682524341688,0.0019833762262512,0.0016657333715371,0.0080222377365595,0.0072639787214578,0.0124608170663351,0.0023138245426849,0.0068498087542942,0.0109878603533437,0.0039779967612848,0.0061399364614035,0.0022721298178729,0.0107449402700039,0.0062748927849001,0.0070216136194212,0.0087049382059298,0.0059639800558518,0.0119097945313115,0.002616219904201,0.0167716401227179,0.0077157096461047,0.0014739801607663,0.0024201711209916,0.0029280867013281,0.0006910239309502,0.0078651073587154,0.005041691310106,0.016461630906847,0.0215260755129799,0.001121811406883,0.0087196611557056,0.0032462656727991,0.006313992364196,0.0096871044773674,0.0060150220880204,0.0097071631865421,0.0060976527045797,0.0056824269577073,0.0012565886506413,0.0050473580385486
Pteropox.virus,3.12774655244136e-05,1.92560798665169e-05,1.11794186009204e-05,0.0,2.73081906821723e-05,0.0,0.0,4.77338589149426e-05,0.0,8.93931856468513e-05,2.43648272277919e-05,7.92603424839399e-05,0.0,5.70444798627282e-05,2.02351977504935e-05,0.0001318930031201,0.0001996311315766,0.0003424541558524,6.18004701779771e-05,7.43204141331663e-05,5.5910939464527e-05,0.0,0.0,6.80950395657715e-05,0.0,0.0001877611836298,0.0001738514244864,0.0,4.10802967804961e-05,0.0,5.79379478784427e-05,0.0,2.06339619744968e-05,0.0001433609542105,2.86429623239066e-05,3.0429978641198e-05,6.01742043215108e-05,3.42314876970322e-05,0.0,0.000120175191394
Puniceispirillum.phage.HMO.2011,3.12774655244136e-05,9.62803993325843e-06,0.0,0.0,2.73081906821723e-05,0.0,0.0,0.0,3.23172363333639e-05,0.0,4.87296544555838e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58501027921142e-05,0.0,0.0,0.0,0.0,2.99847557501766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Punta.Toro.virus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98768390711157e-06,0.0,0.0,0.0,0.0,1.73851424486417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pusillimonas.sp..T7.7,0.0179845426765378,0.004881416246162,0.0108999331358973,0.0147113339250611,0.0114694400865123,0.0121651366613712,0.0113741374991534,0.0206926278396276,0.0215555966343537,0.0087381838969797,0.0267038506416599,0.0049405613481655,0.009819346164348,0.0187105893949748,0.0127481745828109,0.0149478736869502,0.0138743636445757,0.0169705059455749,0.0083018631605749,0.0126840173453937,0.0122305180078653,0.0109290236310477,0.0089360164467382,0.0074734305923434,0.0030076283866907,0.0127051734256173,0.0156813984886748,0.0217089631631279,0.0300707772433231,0.0026591085200191,0.0324742197858671,0.0079705059608563,0.0384204371965131,0.0176333973678929,0.0120586871383647,0.0165539083808117,0.0150435510803777,0.0118098632554761,0.0125377539246827,0.0179061035177081
Puumala.hantavirus,0.0,0.0,1.11794186009204e-05,0.0,0.0,0.0,1.29990142847468e-05,0.0,0.0,0.0,0.0,0.0,2.01216109925166e-05,0.0,0.0,4.39643343733829e-05,0.0,0.0,0.0,0.0,4.19332045983952e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.99542672505298e-05,0.0,0.0,2.89689739392214e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pyrobaculum.spherical.virus,0.0,0.0,0.0,0.0,0.0010923276272868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.02432219850331e-05,0.0,0.0,0.0,0.0001996311315766,0.0012176147763641,0.0,0.0,0.0,0.0,0.0,0.0,1.52207914306214e-05,0.0,0.0,8.99542672505298e-05,0.0,0.0,0.0,0.0,0.0002682415056684,0.0015769704963156,0.0,0.0,0.0003409871578218,0.0,0.0,0.0
Pyrococcus.abyssi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99847557501766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00580681071703e-05,0.0,0.0,0.0
Pyrococcus.abyssi.virus.1,6.25549310488273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46344726667279e-05,0.0,0.0,0.0,0.0,5.70444798627282e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59507356284463e-05,1.86167009307047e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0429978641198e-05,0.0,0.0,0.0,0.0
Pyrococcus.furiosus,0.0,3.85121597330337e-05,3.35382558027611e-05,0.0,8.19245720465168e-05,0.0,9.09930999932275e-05,0.0,3.23172363333639e-05,0.0,7.30944816833757e-05,1.32100570806566e-05,0.0,0.0,0.0001416463842534,0.0,9.98155657883146e-05,0.0,2.06001567259924e-05,0.0,0.0,2.69630517213347e-05,0.0,3.40475197828858e-05,0.0,4.17247074732915e-05,0.0,0.0,0.0,1.38495235417664e-05,0.0,2.63924038438953e-05,6.19018859234905e-05,0.0,5.72859246478133e-05,3.0429978641198e-05,4.01161362143405e-05,6.84629753940643e-05,5.62651634615529e-05,0.0
Pyrococcus.sp..NA2,0.0101964537609588,0.0002407009983314,0.0002347677906193,0.000561322757077,0.0030312091657211,0.0185856254548726,0.0003899704285424,0.0017184189209379,0.0036518477056701,0.0026594472729938,0.0019248213509955,0.0008850738244039,0.0043663895853761,0.0013120230368427,0.0017402270065424,0.0069463648309945,0.0018216340756367,0.0070012849640936,0.0002678020374379,0.0017589164678182,0.0008386640919679,0.0003864704080057,0.000502650925129,0.0006809503956577,0.0001674287057368,0.0016272635914583,0.0010778788318157,0.0110643748718152,0.0136386585311247,0.0003600876120859,0.0013615417751434,0.0004486708653462,0.003115728258149,0.0049152327157889,0.0008592888697171,0.0014910689534187,0.0023267359004317,0.0055112695192221,0.0001875505448718,0.0018026278709102
Pyrococcus.sp..NCB100,0.001438763414123,0.0006835908352613,0.0009390711624773,0.0026195061996929,0.001911573347752,0.004857606652978,0.0003119763428339,0.0026492291697793,0.0031347719243363,0.0003128761497639,0.0009502282618838,0.0003963017124196,0.0045072408623237,0.0015972454361563,0.0018414029952949,0.0017146090405619,0.0007735706348594,0.0079144960463667,0.0010918083064776,0.0015359552254187,0.0002655769624565,0.0002786182011204,0.000688817934436,0.0005447603165261,0.0002983275120401,0.0005632835508894,0.0006606354130483,0.0121738108345717,0.015569432479808,0.0004570342768782,0.0020567971496847,0.0005542404807218,0.0018776905396792,0.0024371362215786,0.0008306459073932,0.0007607494660299,0.0009627872691441,0.0089001868012283,0.0002438157083333,0.0022833286364862
Pyrococcus.sp..ST04,0.0015325958106962,0.0003562374775305,0.000279485465023,0.0004911574124424,0.002075422491845,0.0010137613884476,0.000610953671383,0.0015752173441931,0.0017451307620016,0.0005363591138811,0.0013887951519841,0.0007397631965167,0.0020121610992516,0.0010838451173918,0.0010927006785266,0.0076058298465952,0.0018964957499779,0.0032342892497171,0.0002678020374379,0.0035921533497697,0.0003634211065194,0.0001258275746995,0.0006329678316439,0.0015491621501213,0.0004018288937684,0.0002503482448397,0.0006432502705997,0.0013193292530077,0.0005751241549269,0.0003462380885441,0.006286267344811,0.0004750632691901,0.0013412075283422,0.0034201827647364,0.0006587881334498,0.0006085995728239,0.001424122835609,0.0002738519015762,0.0002156831266026,0.0030644673805473
Pyrococcus.yayanosii,0.0002814971897197,0.0,0.0,7.01653446346315e-05,2.73081906821723e-05,0.0001267201735559,0.0,0.001217213402331,0.0001939034180001,0.0,0.0005360261990114,9.24703995645965e-05,4.02432219850331e-05,0.0,0.0002428223730059,8.79286687467659e-05,0.0,0.0001141513852841,0.0,4.95469427554442e-05,0.0,2.69630517213347e-05,0.000186167009307,1.70237598914429e-05,3.04415828612427e-06,8.3449414946583e-05,0.0001216959971404,2.99847557501766e-05,4.10802967804961e-05,0.0,8.69069218176641e-05,0.0,6.19018859234905e-05,0.0,0.0,0.0,0.0001404064767501,0.0,0.0,6.00875956970071e-05
